ProbeId,GSM2808875,GSM2808876,GSM2808877,GSM2808878,GSM2808879,GSM2808880,GSM2808881,GSM2808882,GSM2808883,GSM2808884,GSM2808885,GSM2808886,GSM2808887,GSM2808888,GSM2808889,GSM2808890,GSM2808891,GSM2808892,GSM2808893,GSM2808894,GSM2808895,GSM2808896,GSM2808897,GSM2808898,GSM2808899,GSM2808900,GSM2808901,GSM2808902,GSM2808903,GSM2808904,GSM2808905,GSM2808906,GSM2808907,GSM2808908,GSM2808909,GSM2808910,GSM2808911,GSM2808912,GSM2808913,GSM2808914,GSM2808915,GSM2808916,GSM2808917,GSM2808918,GSM2808919,GSM2808920,GSM2808921,GSM2808922,GSM2808923,GSM2808924,GSM2808925,GSM2808926,GSM2808927,GSM2808928,GSM2808929,GSM2808930,GSM2808931,GSM2808932,GSM2808933,GSM2808934,GSM2808935,GSM2808936,GSM2808937,GSM2808938,GSM2808939,GSM2808940,GSM2808941,GSM2808942,GSM2808943,GSM2808944,GSM2808945,GSM2808946,GSM2808947,GSM2808948,GSM2808949,GSM2808950,GSM2808951,GSM2808952,GSM2808953,GSM2808954,GSM2808955,GSM2808956,GSM2808957,GSM2808958,GSM2808959,GSM2808960,GSM2808961,GSM2808962,GSM2808963,GSM2808964,GSM2808965,GSM2808966,GSM2808967,GSM2808968,GSM2808969,GSM2808970,GSM2808971,GSM2808972,GSM2808973,GSM2808974,GSM2808975,GSM2808976,GSM2808977,GSM2808978,GSM2808979,GSM2808980,GSM2808981,GSM2808982,GSM2808983,GSM2808984,GSM2808985,GSM2808986,GSM2808987,GSM2808988,GSM2808989,GSM2808990,GSM2808991,GSM2808992,GSM2808993,GSM2808994,GSM2808995,GSM2808996,GSM2808997,GSM2808998,GSM2808999,GSM2809000,GSM2809001,GSM2809002,GSM2809003,GSM2809004,GSM2809005,GSM2809006,GSM2809007,GSM2809008,GSM2809009,GSM2809010,GSM2809011,GSM2809012,GSM2809013,GSM2809014,GSM2809015,GSM2809016,GSM2809017,GSM2809018,GSM2809019,GSM2809020,GSM2809021,GSM2809022,GSM2809023,GSM2809024,GSM2809025,GSM2809026,GSM2809027,GSM2809028,GSM2809029,GSM2809030,GSM2809031,GSM2809032,GSM2809033,GSM2809034,GSM2809035,GSM2809036,GSM2809037,GSM2809038,GSM2809039,GSM2809040,GSM2809041,GSM2809042,GSM2809043,GSM2809044,GSM2809045,GSM2809046,GSM2809047,GSM2809048,GSM2809049,GSM2809050,GSM2809051,GSM2809052,GSM2809053,GSM2809054,GSM2809055,GSM2809056,GSM2809057,GSM2809058,GSM2809059,GSM2809060,GSM2809061,GSM2809062,GSM2809063,GSM2809064
cg16776006,0.041445,0.038969,0.045318,0.035709,0.02029,0.029399,0.04689,0.042398,0.046765,0.052542,0.049163,0.035689,0.016523,0.022091,0.01898,0.017014,0.042346,0.03306,0.019879,0.033797,0.031831,0.03374,0.038871,0.057768,0.024885,0.040244,0.043433,0.046721,0.048125,0.051035,0.069015,0.06881,0.068883,0.052574,0.02122,0.044892,0.042803,0.035882,0.057261,0.040434,0.047481,0.045575,0.049538,0.044763,0.063019,0.037012,0.054147,0.023986,0.050727,0.02568,0.033099,0.019894,0.039404,0.03284,0.043495,0.020107,0.032624,0.033226,0.036826,0.022462,0.052802,0.037172,0.016088,0.040495,0.02147,0.015635,0.028024,0.0015981,0.028672,0,0.033137,0.023077,0,0.027449,0.037218,0.030905,0.027895,0.0013366,0,0.018409,0.004951,0.049385,0.033597,0.048895,0.057301,0.063389,0.036738,0.021526,0.021296,0.036933,0.022504,0.027006,0.053683,0.0061767,0.027286,0.030103,0.049439,0.023718,0.010516,0.01795,0.051627,0.025011,0.038043,0.029111,0.011687,0.049497,0,0.030736,0.023028,0.022527,0.032942,0.04297,0.049587,0.024998,0.021392,0.048375,0.022289,0,0,0.051643,0.055764,0.03177,0.029659,0.046515,0.052229,0.044786,0.058114,0.051701,0.037514,0.024677,0.032333,0.051532,0.050257,0.060057,0.058432,0.046059,0.056255,0.02407,0.039605,0.040081,0.015864,0.0094723,0.026043,0.072327,0.0087936,0.026693,0.032911,0.044664,0.036726,0.045656,0.037004,0.042496,0.025764,0.046196,0,0.06406,0.029231,0.048925,0.047976,0.031469,0.03591,0.045416,0.048623,0.03734,0.03459,0.052866,0.028698,0.064926,0.057253,0.03704,0.063671,0.043969,0.034194,0.034236,0.03736,0.010703,0.046371,0.028018,0.074229,0.036883,0.044994,0.056346,0.028731,0.02204,0.028322,0.026478,0.026254,0.0098433,0.032733,0.027289
cg03744197,0.76762,0.69877,0.74834,0.77514,0.74397,0.673,0.73603,0.68041,0.80547,0.68034,0.76006,0.78398,0.72701,0.74628,0.63065,0.68886,0.74386,0.72173,0.70266,0.62477,0.62649,0.6913,0.74521,0.72406,0.715,0.74248,0.59247,0.76779,0.78305,0.75746,0.72695,0.65136,0.75674,0.77064,0.79468,0.82739,0.79229,0.81623,0.85384,0.81159,0.81432,0.79499,0.83008,0.84487,0.81039,0.79405,0.88768,0.81698,0.83024,0.79802,0.79374,0.83445,0.85808,0.8227,0.77126,0.81607,0.83271,0.81728,0.7398,0.68104,0.82468,0.7706,0.8129,0.80595,0.81232,0.76602,0.7553,0.73415,0.83732,0.7445,0.78773,0.71018,0.77517,0.81872,0.74262,0.76628,0.75291,0.81143,0.82518,0.81633,0.80004,0.78663,0.76062,0.75271,0.76921,0.82251,0.80123,0.75078,0.79187,0.7818,0.79082,0.77866,0.86834,0.77358,0.83592,0.7991,0.76588,0.80285,0.78649,0.72823,0.79493,0.824,0.78496,0.81717,0.76767,0.77885,0.77467,0.75325,0.73594,0.80624,0.73166,0.84016,0.79277,0.7629,0.81167,0.82738,0.76407,0.81398,0.84187,0.76577,0.76829,0.80426,0.73973,0.83509,0.76446,0.81518,0.91138,0.76755,0.76853,0.76033,0.76095,0.75043,0.78117,0.76762,0.79428,0.80477,0.81492,0.83034,0.70837,0.76908,0.78892,0.91253,0.84988,0.73527,0.81755,0.78907,0.81801,0.71295,0.79855,0.85729,0.76241,0.75088,0.78186,0.79122,0.75478,0.81977,0.82269,0.80995,0.77002,0.79625,0.77799,0.7144,0.73401,0.70722,0.69716,0.73238,0.7923,0.8084,0.72105,0.68468,0.73739,0.78352,0.77535,0.82861,0.75276,0.8814,0.73893,0.71928,0.75806,0.73489,0.78414,0.75941,0.78414,0.78895,0.73007,0.80512,0.80862,0.75821,0.75065,0.80195
cg14836839,0.64588,0.33196,0.69704,0.27879,0.61417,0.2563,0.73303,0.30308,0.73213,0.26944,0.71051,0.16954,0.74668,0.32327,0.7526,0.31321,0.68206,0.3205,0.61491,0.2825,0.79444,0.31745,0.80025,0.28044,0.8334,0.29425,0.74697,0.28892,0.76098,0.39965,0.80294,0.32809,0.79771,0.32942,0.87942,0.39225,0.87111,0.36975,0.84884,0.2642,0.86359,0.31928,0.86659,0.36306,0.84944,0.3674,0.80602,0.42148,0.81565,0.39641,0.85105,0.33095,0.80417,0.43541,0.76116,0.34232,0.78684,0.34399,0.79565,0.31466,0.83558,0.35993,0.57652,0.50975,0.52505,0.53585,0.5031,0.42513,0.51579,0.60935,0.47629,0.5184,0.56422,0.55095,0.49467,0.45056,0.37425,0.57558,0.45612,0.35664,0.44338,0.47806,0.44315,0.42699,0.50315,0.64175,0.41611,0.49059,0.47634,0.43582,0.40456,0.50203,0.47862,0.46991,0.50407,0.50063,0.69477,0.4788,0.56325,0.46824,0.49464,0.45831,0.45277,0.64032,0.55767,0.44967,0.5443,0.61613,0.53059,0.57124,0.56463,0.41595,0.50823,0.51872,0.56429,0.41264,0.48629,0.59104,0.58302,0.5308,0.46374,0.48879,0.49942,0.3416,0.33368,0.48435,0.62502,0.50094,0.60497,0.52717,0.52634,0.44996,0.547,0.55537,0.41237,0.53063,0.41824,0.44467,0.5781,0.4702,0.44412,0.3663,0.43314,0.4276,0.44355,0.47397,0.4292,0.47881,0.47714,0.47359,0.43507,0.49576,0.44254,0.45284,0.47235,0.39082,0.49174,0.48331,0.59025,0.58884,0.6174,0.54712,0.58976,0.34539,0.43037,0.45516,0.47655,0.60083,0.53012,0.47679,0.53973,0.53744,0.56189,0.54445,0.61294,0.43543,0.58054,0.55651,0.47166,0.54683,0.46486,0.36465,0.60801,0.4914,0.61207,0.50186,0.45384,0.31857,0.50428,0.46786
cg26386044,0.85287,0.85205,0.83981,0.82965,0.83992,0.82615,0.85647,0.80728,0.87072,0.87372,0.83339,0.87795,0.88965,0.85654,0.82598,0.8482,0.84513,0.82664,0.87441,0.83356,0.86622,0.80502,0.8352,0.87753,0.86516,0.85032,0.84345,0.84713,0.86085,0.82091,0.8983,0.81912,0.81396,0.83309,0.86736,0.88127,0.93143,0.92018,0.87451,0.88493,0.89772,0.91193,0.89349,0.80242,0.87011,0.86963,0.8807,0.88348,0.87948,0.84554,0.88278,0.89243,0.86112,0.88332,0.88212,0.88182,0.87138,0.83227,0.89523,0.90272,0.91333,0.85835,0.79839,0.81199,0.88324,0.82836,0.82539,0.86487,0.88486,0.84698,0.83739,0.78964,0.85311,0.70234,0.85702,0.77971,0.84402,0.81062,0.84308,0.83894,0.85649,0.84938,0.82839,0.94056,0.78612,0.81107,0.76014,0.87892,0.82395,0.87136,0.8343,0.78104,0.86556,0.7927,0.82016,0.85428,0.84211,0.82323,0.86012,0.83924,0.77718,0.89798,0.81617,0.8591,0.92534,0.84432,0.8205,0.81649,0.85847,0.85939,0.76063,0.81116,0.69557,0.83196,0.74069,0.83307,0.79268,0.88438,0.78155,0.75919,0.77829,0.83757,0.66687,0.82947,0.78394,0.8339,0.86071,0.88986,0.7981,0.90516,0.84447,0.88326,0.82668,0.85574,0.88013,0.8109,0.89499,0.91994,0.88887,0.91154,0.84096,0.85791,0.7822,0.86231,0.81442,0.89481,0.79226,0.90951,0.84901,0.8226,0.89526,0.86952,0.81462,0.88198,0.90377,0.76154,0.80413,0.86399,0.85408,0.85677,0.89459,0.81541,0.80287,0.85857,0.86386,0.87066,0.89099,0.84319,0.8273,0.83833,0.79444,0.87223,0.86823,0.77899,0.81846,0.81238,0.86124,0.81904,0.83337,0.86787,0.80699,0.86036,0.80659,0.8872,0.91042,0.83961,0.84129,0.82479,0.84602,0.87921
cg06154084,0.026566,0.019868,0.022044,0.018272,0.022923,0.020367,0.018877,0.020142,0.011866,0.017987,0.015073,0.016712,0.013634,0.017754,0.0037392,0.012838,0.0086395,0.013887,0.0087623,0.015088,0.010717,0.005435,0.022474,0.0085811,0.007984,0.017596,0.0067084,0.0086378,0.015646,0.021398,0.014583,0.019588,0.021435,0.01539,0.0099134,0.0092783,0.0032377,0.014824,0.0012824,0.024235,0.012347,0.010679,0.0028618,0.018666,0.0022121,0.00077024,0.014764,0,0,0.004395,0,0.0025906,0.016002,0.0052383,0.025041,0.00817,0,0.0059862,0,0.014793,0,0.0043508,0.010097,0.020968,0.0092747,0.0073752,0,0,0.0065322,0.010041,0.021101,0.0031975,0.028432,0.0012688,0.0055704,0.024801,0.020085,0.032098,0.01667,0.023918,0.026583,0.020572,0.019474,0.019848,0.040824,0.058352,0.011419,0.025549,0.0151,0.0028359,0.015569,0,0.0041233,0.036967,0.020713,0.032349,0.017971,0.027024,0.0033059,0.039293,0.020319,0.032663,0.023212,0.024618,0.0067215,0.0033737,0.029913,0,0.029871,0.018631,0.0030008,0.0051248,0.0045271,0,0.0099375,0.016044,0,0.004416,0.0208,0.022639,0.012387,0.014524,0.012453,0,0.023356,0.0033694,0.023267,0.025726,0.0055292,0.014266,0.022538,0.013979,0.0044813,0.014699,0.013542,0.022973,0.020623,0.012292,0.0061176,0,0.010218,0.024676,0.011254,0.0056241,0.012402,0.014575,0.0030599,0.0040499,0.014132,0.019084,0.020279,0.012049,0.0065276,0.02727,0.039318,0.026441,0.0084898,0,0.0083223,0,0.028919,0,0.028995,0.011983,0.025171,0.010534,0.011647,0.0071437,0,0.018093,0.0018005,0,0,0.030927,0.024966,0.01262,0,0.023366,0.0053631,0,0,0.019425,0.0093401,0,0.0027968,0,0.026108,0.0088095,0.0059429,0.0043601
cg24104241,0.1122,0.097508,0.12126,0.12746,0.11673,0.098298,0.097106,0.11111,0.14221,0.13317,0.14806,0.077113,0.09839,0.073126,0.097873,0.071528,0.11473,0.096446,0.074861,0.082973,0.11684,0.08322,0.12028,0.11202,0.12219,0.10356,0.095702,0.059835,0.12149,0.097534,0.097303,0.098027,0.1287,0.095355,0.17209,0.088922,0.1335,0.079415,0.1441,0.0845,0.12586,0.082354,0.10488,0.10216,0.15226,0.093074,0.14883,0.094495,0.14262,0.093256,0.11527,0.05812,0.13923,0.098988,0.12816,0.073821,0.16811,0.070526,0.10345,0.082059,0.13132,0.071614,0.12135,0.10659,0.11699,0.12555,0.13764,0.078424,0.1437,0.13741,0.098327,0.15568,0.11475,0.078302,0.083607,0.086262,0.076917,0.12707,0.076843,0.072617,0.092065,0.079142,0.099291,0.078871,0.10009,0.11692,0.081504,0.094354,0.087745,0.12856,0.11053,0.089597,0.076412,0.1174,0.088524,0.11237,0.096717,0.094816,0.12359,0.088254,0.088229,0.099399,0.12839,0.15661,0.12317,0.097875,0.097858,0.081253,0.11957,0.11426,0.078552,0.097154,0.089009,0.15058,0.14993,0.11583,0.097652,0.1196,0.16102,0.13254,0.088171,0.12279,0.093392,0.087462,0.076838,0.14969,0.12677,0.10151,0.16695,0.080273,0.088887,0.10514,0.14335,0.13329,0.10205,0.14639,0.088089,0.085028,0.10493,0.074879,0.11313,0.07751,0.098956,0.073459,0.080336,0.14527,0.059342,0.10914,0.089229,0.081939,0.07725,0.133,0.071888,0.1428,0.11102,0.093476,0.13797,0.095578,0.09552,0.12365,0.11986,0.11196,0.10999,0.043405,0.095121,0.11423,0.073751,0.12465,0.10038,0.11274,0.12507,0.086469,0.14661,0.072748,0.11353,0.08201,0.10939,0.13856,0.079955,0.13779,0.080104,0.084669,0.13767,0.13046,0.11484,0.12754,0.087476,0.070411,0.084164,0.14681
ch.20.12629947R,0.31982,0.072106,0.34155,0.064098,0.28893,0.063534,0.25143,0.069789,0.33511,0.054091,0.43301,0.026177,0.27561,0.042474,0.25775,0.055784,0.29501,0.047783,0.27331,0.066571,0.24981,0.038238,0.34052,0.0702,0.29862,0.029113,0.25249,0.033763,0.30356,0.038495,0.25414,0.029694,0.26864,0.04928,0.36049,0.032409,0.34538,0.051681,0.31996,0.043292,0.3426,0.036113,0.31889,0.051636,0.34339,0.048179,0.33331,0.056558,0.32566,0.055021,0.38992,0.068911,0.28831,0.091118,0.33703,0.043974,0.34188,0.038966,0.3137,0.027039,0.33747,0.042154,0.14186,0.16016,0.15996,0.16154,0.14512,0.076343,0.15178,0.24228,0.048733,0.17127,0.18123,0.13226,0.18881,0.13475,0.10695,0.19414,0.11191,0.081843,0.13374,0.14095,0.12331,0.11981,0.1132,0.15868,0.15124,0.16944,0.13279,0.12508,0.10051,0.16111,0.11188,0.13786,0.15527,0.16552,0.20407,0.13651,0.17914,0.12009,0.12991,0.11242,0.1457,0.18358,0.16686,0.15643,0.16792,0.18819,0.12075,0.14536,0.14077,0.095229,0.13011,0.14947,0.20659,0.11897,0.15464,0.19312,0.18146,0.10965,0.1312,0.17237,0.13292,0.10445,0.12976,0.17423,0.23496,0.13015,0.19517,0.095438,0.15684,0.14919,0.19215,0.19925,0.12764,0.20267,0.12287,0.11545,0.22644,0.1578,0.1143,0.094176,0.12186,0.082943,0.1061,0.13412,0.10905,0.11329,0.11611,0.10475,0.10678,0.1541,0.10707,0.16413,0.1244,0.094475,0.14959,0.15863,0.18573,0.24308,0.14761,0.18556,0.16367,0.074755,0.12545,0.11758,0.13735,0.1945,0.15898,0.12895,0.21628,0.18263,0.18291,0.14558,0.21081,0.098696,0.20129,0.18869,0.16101,0.17334,0.0927,0.075179,0.21901,0.1456,0.18548,0.17181,0.1146,0.13837,0.18172,0.15862
cg03667641,0.97815,0.9833,0.98012,0.98383,0.9769,0.97726,0.98449,0.97958,0.98598,0.98029,0.98457,0.9843,0.98603,0.9872,0.98676,0.98382,0.98622,0.97247,0.98014,0.98626,0.98332,0.98274,0.98326,0.97923,0.98863,0.98669,0.98121,0.98579,0.98077,0.97761,0.9877,0.97546,0.97377,0.97591,0.98867,0.99135,0.98672,0.98902,0.98797,0.98695,0.99096,0.98228,0.98701,0.98928,0.9838,0.97863,0.98677,0.98519,0.99002,0.98374,0.98272,0.98809,0.98886,0.98809,0.9841,0.98344,0.98346,0.98748,0.98206,0.9857,0.97958,0.98439,0.98145,0.98642,0.98054,0.97111,0.98145,0.98009,0.97933,0.9839,0.97775,0.98483,0.98107,0.99015,0.98339,0.98144,0.98238,0.97568,0.98064,0.98077,0.97227,0.99102,0.97849,0.98202,0.9761,0.98345,0.97789,0.98133,0.97537,0.98637,0.98294,0.98457,0.98433,0.98185,0.98257,0.98147,0.98804,0.98778,0.98864,0.97561,0.98013,0.98922,0.97375,0.99188,0.98346,0.99105,0.97977,0.98389,0.97706,0.98564,0.96798,0.97562,0.97554,0.98277,0.97877,0.98202,0.98642,0.9668,0.97898,0.98553,0.97913,0.97838,0.97821,0.98863,0.98943,0.98746,0.97803,0.98051,0.98079,0.98003,0.98194,0.96761,0.97461,0.98279,0.97507,0.98332,0.98615,0.9843,0.98873,0.98185,0.9701,0.9771,0.98577,0.97046,0.97859,0.98406,0.97983,0.98887,0.98735,0.98068,0.98717,0.98482,0.98834,0.98267,0.97955,0.98262,0.97843,0.98668,0.97673,0.98462,0.97796,0.97924,0.97997,0.97908,0.97309,0.98163,0.98162,0.9821,0.9868,0.97347,0.98881,0.97674,0.98155,0.9888,0.98534,0.98104,0.98787,0.98409,0.98787,0.9811,0.98481,0.98284,0.98761,0.98292,0.97114,0.98837,0.98122,0.98474,0.98054,0.97819
cg08411833,0.7998,0.82891,0.78274,0.78933,0.79761,0.83402,0.81609,0.84261,0.84193,0.85903,0.82739,0.84262,0.81817,0.85506,0.85294,0.8796,0.8631,0.87767,0.80503,0.85084,0.79963,0.85778,0.84269,0.84275,0.86543,0.85914,0.8495,0.86357,0.78994,0.82831,0.86784,0.84461,0.82297,0.85586,0.86685,0.91415,0.85315,0.8856,0.89029,0.90648,0.90184,0.91374,0.8926,0.93272,0.83022,0.86897,0.90826,0.93002,0.85559,0.86565,0.89281,0.9258,0.85731,0.89741,0.89688,0.9133,0.8631,0.89683,0.85855,0.89269,0.84652,0.86865,0.85582,0.85129,0.86059,0.87159,0.87702,0.92004,0.89053,0.87034,0.83166,0.83788,0.90826,0.89086,0.83594,0.86655,0.8436,0.87902,0.8703,0.8789,0.87083,0.84868,0.85035,0.87015,0.88143,0.91836,0.83492,0.85368,0.79715,0.81911,0.84459,0.86101,0.8996,0.84163,0.84971,0.82853,0.8608,0.87825,0.8713,0.87153,0.85961,0.82882,0.86289,0.88369,0.85062,0.84822,0.8852,0.89518,0.86065,0.86718,0.83281,0.84918,0.90251,0.87761,0.86237,0.88567,0.85737,0.89274,0.88258,0.85201,0.84637,0.84682,0.85451,0.87902,0.84195,0.86735,0.84035,0.86139,0.88,0.8722,0.89393,0.87889,0.88629,0.86518,0.83952,0.84703,0.91863,0.83807,0.85807,0.87872,0.85825,0.87461,0.88505,0.85325,0.86342,0.82196,0.85012,0.86393,0.86448,0.87965,0.84773,0.86738,0.81828,0.83699,0.89648,0.85709,0.88039,0.83469,0.87093,0.83907,0.88671,0.86462,0.8707,0.83654,0.85351,0.85119,0.8842,0.86327,0.84081,0.84307,0.86244,0.90973,0.86949,0.88963,0.87696,0.91223,0.89784,0.88589,0.88224,0.91724,0.82679,0.84402,0.85199,0.85762,0.8836,0.87835,0.83037,0.85235,0.86442,0.85933
cg13701327,0.69557,0.69993,0.69959,0.66978,0.70737,0.6782,0.71795,0.67011,0.70664,0.69459,0.69982,0.68732,0.75214,0.69349,0.70948,0.69651,0.71769,0.69483,0.73084,0.70726,0.69052,0.68889,0.72047,0.661,0.75922,0.70348,0.71862,0.68279,0.71374,0.67358,0.72506,0.68305,0.72397,0.69029,0.72225,0.67407,0.72371,0.6863,0.72896,0.7105,0.73368,0.7059,0.70672,0.67546,0.69344,0.67957,0.72039,0.70752,0.7124,0.71247,0.71678,0.68237,0.7005,0.69558,0.71597,0.6958,0.71347,0.71212,0.72017,0.6735,0.70491,0.66392,0.72122,0.72224,0.7269,0.72284,0.69469,0.71458,0.71603,0.70615,0.70526,0.69094,0.73153,0.70451,0.6979,0.70479,0.7109,0.70741,0.7297,0.70772,0.72844,0.72974,0.71923,0.74775,0.70677,0.7071,0.70189,0.73691,0.7188,0.70466,0.69687,0.71859,0.71159,0.69873,0.7344,0.722,0.75329,0.73345,0.72138,0.72649,0.74253,0.72169,0.72591,0.74848,0.71908,0.71073,0.72677,0.71638,0.7266,0.70262,0.70202,0.67196,0.71247,0.71677,0.71494,0.70536,0.695,0.73131,0.7186,0.68017,0.6857,0.68641,0.66512,0.71644,0.70734,0.69715,0.731,0.69916,0.73311,0.7315,0.72638,0.7219,0.69105,0.71108,0.70738,0.66262,0.70256,0.69473,0.74318,0.71714,0.7024,0.69989,0.73541,0.73243,0.73827,0.718,0.6896,0.7189,0.70472,0.713,0.71083,0.70449,0.6989,0.68542,0.65772,0.6858,0.73533,0.70843,0.73974,0.72577,0.71165,0.74011,0.70305,0.68372,0.68935,0.71332,0.68658,0.71304,0.71641,0.71415,0.67353,0.75052,0.69513,0.73227,0.73944,0.68956,0.71078,0.70644,0.72805,0.7165,0.64607,0.66813,0.70577,0.68429,0.69222,0.71389,0.65223,0.71217,0.68514,0.76785
cg20703242,0.45247,0.36397,0.45195,0.30107,0.39743,0.30808,0.42304,0.28872,0.50326,0.27087,0.45914,0.34205,0.40553,0.29169,0.41302,0.28979,0.40147,0.28346,0.41602,0.28484,0.41343,0.27551,0.43389,0.26844,0.49494,0.27113,0.31408,0.29482,0.46759,0.23057,0.37539,0.24798,0.40785,0.31015,0.52643,0.27203,0.57835,0.25417,0.45725,0.28375,0.50832,0.26865,0.48913,0.28936,0.45945,0.26058,0.43603,0.29258,0.45194,0.25184,0.42115,0.23867,0.48339,0.32709,0.44408,0.22819,0.39464,0.33201,0.42995,0.21561,0.40961,0.26857,0.32628,0.34912,0.31452,0.36729,0.40786,0.3178,0.34973,0.38426,0.54297,0.3835,0.35931,0.38373,0.41852,0.39689,0.33408,0.42254,0.33248,0.34878,0.36477,0.41402,0.30468,0.37876,0.38091,0.34797,0.36703,0.40749,0.36721,0.32549,0.3241,0.34279,0.33835,0.34715,0.34476,0.34798,0.39317,0.38587,0.38713,0.39585,0.35294,0.30008,0.34463,0.38873,0.36161,0.31801,0.37982,0.40347,0.33714,0.35293,0.32756,0.30195,0.32654,0.3209,0.37085,0.28206,0.35057,0.41526,0.3491,0.34668,0.31357,0.3361,0.32872,0.31306,0.27619,0.377,0.34234,0.35548,0.35925,0.29567,0.30021,0.31431,0.34463,0.35087,0.29016,0.36386,0.2937,0.30003,0.43513,0.39728,0.31464,0.27636,0.3031,0.34784,0.3275,0.32773,0.26205,0.33533,0.29515,0.32734,0.35601,0.35787,0.30141,0.30334,0.29922,0.25752,0.3267,0.30547,0.42071,0.38985,0.2563,0.38847,0.37768,0.32011,0.30004,0.29472,0.32802,0.33372,0.32137,0.3342,0.34893,0.39088,0.37124,0.3459,0.35869,0.33038,0.37763,0.36672,0.32967,0.40807,0.38263,0.31628,0.37831,0.40037,0.37927,0.32897,0.27718,0.28636,0.32485,0.34047
cg07937082,0.7974,0.79151,0.8121,0.80226,0.82657,0.7956,0.7968,0.79029,0.82142,0.82287,0.81467,0.8152,0.84601,0.81362,0.78871,0.81078,0.80131,0.80337,0.80644,0.79858,0.81566,0.82341,0.81979,0.78961,0.84085,0.81575,0.80206,0.81988,0.80867,0.78512,0.85528,0.79049,0.80757,0.81092,0.87878,0.85931,0.86267,0.87924,0.87497,0.85671,0.86808,0.85622,0.85607,0.85215,0.85092,0.83397,0.84894,0.84404,0.83672,0.81623,0.85331,0.81564,0.83583,0.84497,0.85033,0.85445,0.84286,0.87948,0.84568,0.84764,0.83352,0.84921,0.82266,0.82441,0.80006,0.81923,0.77983,0.80171,0.81721,0.8158,0.79968,0.81268,0.84753,0.82004,0.79535,0.8156,0.76474,0.80721,0.82072,0.79832,0.82656,0.85329,0.81373,0.80368,0.79305,0.82142,0.7901,0.81582,0.82498,0.82345,0.81355,0.83079,0.82284,0.79984,0.82179,0.80742,0.85954,0.84518,0.78142,0.8365,0.81201,0.8144,0.7913,0.8394,0.80608,0.82673,0.81399,0.8085,0.82124,0.81766,0.78761,0.80069,0.82179,0.81654,0.80009,0.81344,0.81555,0.80706,0.84472,0.7978,0.79061,0.80609,0.77819,0.82519,0.82514,0.82347,0.82004,0.80775,0.8333,0.83494,0.81047,0.81685,0.83754,0.82306,0.84356,0.81817,0.82924,0.81875,0.81886,0.85406,0.81528,0.82462,0.84016,0.84207,0.8335,0.84853,0.83024,0.83544,0.81507,0.82015,0.84893,0.82747,0.81193,0.80464,0.80081,0.82576,0.81239,0.82084,0.80952,0.83268,0.80859,0.81409,0.83361,0.814,0.80938,0.78892,0.82705,0.80105,0.82013,0.82483,0.82786,0.80807,0.82689,0.83912,0.8314,0.8353,0.82294,0.84393,0.80631,0.84107,0.79618,0.82076,0.81753,0.82719,0.82213,0.82874,0.80061,0.82284,0.82184,0.83701
cg03043127,0.65145,0.57727,0.70711,0.6558,0.61138,0.54812,0.61531,0.55683,0.65001,0.56055,0.68848,0.56992,0.70885,0.61787,0.74218,0.66272,0.69748,0.64452,0.66107,0.66732,0.624,0.6177,0.61054,0.5362,0.80666,0.71368,0.62242,0.57734,0.6234,0.64199,0.68001,0.64918,0.7418,0.67719,0.67115,0.66823,0.78054,0.69453,0.62875,0.57138,0.75362,0.69755,0.77253,0.70856,0.68277,0.66229,0.78917,0.73713,0.70266,0.6351,0.60885,0.58283,0.69975,0.65069,0.60435,0.61918,0.63321,0.57212,0.7193,0.64891,0.76275,0.66325,0.66776,0.64861,0.62796,0.64771,0.70031,0.59824,0.72028,0.68564,0.56209,0.61865,0.63538,0.78439,0.63635,0.58732,0.69319,0.67901,0.72918,0.69323,0.76577,0.69292,0.76011,0.672,0.68305,0.67911,0.64503,0.67359,0.6022,0.71399,0.66901,0.68395,0.75078,0.62851,0.71672,0.66693,0.69807,0.65123,0.73123,0.58573,0.66929,0.71793,0.73368,0.7537,0.58501,0.75078,0.73462,0.74413,0.65447,0.72782,0.58328,0.687,0.68448,0.74262,0.69695,0.68055,0.66925,0.70278,0.6826,0.71735,0.6909,0.71122,0.60438,0.64592,0.65961,0.67532,0.77326,0.65864,0.59689,0.61488,0.72685,0.56607,0.77702,0.65041,0.74563,0.7078,0.64972,0.7998,0.64092,0.63923,0.71583,0.75119,0.79571,0.67037,0.73665,0.68565,0.67922,0.66033,0.66082,0.63468,0.65263,0.70811,0.60279,0.72382,0.64399,0.71124,0.72764,0.65149,0.63571,0.66902,0.67317,0.63109,0.74738,0.55259,0.66939,0.70675,0.71083,0.76109,0.62631,0.71455,0.67411,0.64305,0.71917,0.69179,0.6317,0.71153,0.70219,0.74855,0.6857,0.75163,0.63371,0.64692,0.64754,0.6801,0.64562,0.69002,0.5677,0.60522,0.70199,0.72862
